FTS,id_municipio,natureza_juridica_,CBO,Qtd,valor_remuneracao_media_,id_micro,id_meso,id_uf,abbrev_uf
OcupOutros_SetorOutros,,Outros,Outros,1997,2571.723189784676,,,,
OcupOutros_SetorOutros,,Privado,Outros,6933,3745.4884869464872,,,,
OcupOutros_SetorOutros,,Publico,Outros,532,4476.817424812034,,,,
OcupOutros_SetorOutros,,Sem Fins Lucrativos,Outros,377,2264.7591777188327,,,,
OcupOutros_SetorOutros,1100015,Outros,Outros,376,2441.6345744680852,11006,1102,11,RO
OcupOutros_SetorOutros,1100015,Privado,Outros,1592,2477.473128140704,11006,1102,11,RO
OcupOutros_SetorOutros,1100015,Publico,Outros,641,3957.5173322932915,11006,1102,11,RO
OcupOutros_SetorOutros,1100015,Sem Fins Lucrativos,Outros,21,2318.52619047619,11006,1102,11,RO
OcupOutros_SetorOutros,1100023,Outros,Outros,1120,2492.242741071429,11003,1102,11,RO
OcupOutros_SetorOutros,1100023,Privado,Outros,14374,2599.218021427577,11003,1102,11,RO
OcupOutros_SetorOutros,1100023,Publico,Outros,1908,6136.000324947589,11003,1102,11,RO
OcupOutros_SetorOutros,1100023,Sem Fins Lucrativos,Outros,1218,1983.0900656814447,11003,1102,11,RO
OcupOutros_SetorOutros,1100031,Outros,Outros,199,2215.8856281407034,11008,1102,11,RO
OcupOutros_SetorOutros,1100031,Privado,Outros,228,2191.8732017543857,11008,1102,11,RO
OcupOutros_SetorOutros,1100031,Publico,Outros,250,4058.4426399999998,11008,1102,11,RO
OcupOutros_SetorOutros,1100031,Sem Fins Lucrativos,Outros,9,1980.551111111111,11008,1102,11,RO
OcupOutros_SetorOutros,1100049,Outros,Outros,789,2354.9713561470217,11006,1102,11,RO
OcupOutros_SetorOutros,1100049,Privado,Outros,14083,2549.969194773842,11006,1102,11,RO
OcupOutros_SetorOutros,1100049,Publico,Outros,1923,4588.816515860633,11006,1102,11,RO
OcupOutros_SetorOutros,1100049,Sem Fins Lucrativos,Outros,546,3043.4704761904773,11006,1102,11,RO
OcupOutros_SetorOutros,1100056,Outros,Outros,302,2629.599668874172,11008,1102,11,RO
OcupOutros_SetorOutros,1100056,Privado,Outros,1804,2832.1688414634136,11008,1102,11,RO
OcupOutros_SetorOutros,1100056,Publico,Outros,444,3756.736036036034,11008,1102,11,RO
OcupOutros_SetorOutros,1100056,Sem Fins Lucrativos,Outros,69,2166.4802898550734,11008,1102,11,RO
OcupOutros_SetorOutros,1100064,Outros,Outros,205,2289.0863902439028,11008,1102,11,RO
OcupOutros_SetorOutros,1100064,Privado,Outros,1440,2370.0602152777788,11008,1102,11,RO
OcupOutros_SetorOutros,1100064,Publico,Outros,425,5158.419717647059,11008,1102,11,RO
OcupOutros_SetorOutros,1100064,Sem Fins Lucrativos,Outros,24,1681.0333333333335,11008,1102,11,RO
OcupOutros_SetorOutros,1100072,Outros,Outros,690,2980.0003188405794,11008,1102,11,RO
OcupOutros_SetorOutros,1100072,Privado,Outros,728,3544.751442307693,11008,1102,11,RO
OcupOutros_SetorOutros,1100072,Publico,Outros,343,3917.551137026239,11008,1102,11,RO
OcupOutros_SetorOutros,1100072,Sem Fins Lucrativos,Outros,8,1935.52125,11008,1102,11,RO
OcupOutros_SetorOutros,1100080,Outros,Outros,107,2259.768317757008,11002,1101,11,RO
OcupOutros_SetorOutros,1100080,Privado,Outros,339,2167.707286135693,11002,1101,11,RO
OcupOutros_SetorOutros,1100080,Publico,Outros,436,3351.7861467889907,11002,1101,11,RO
OcupOutros_SetorOutros,1100080,Sem Fins Lucrativos,Outros,9,1617.8144444444445,11002,1101,11,RO
OcupOutros_SetorOutros,1100098,Outros,Outros,436,2498.916674311927,11006,1102,11,RO
OcupOutros_SetorOutros,1100098,Privado,Outros,3719,2330.267657972573,11006,1102,11,RO
OcupOutros_SetorOutros,1100098,Publico,Outros,770,3637.551623376623,11006,1102,11,RO
OcupOutros_SetorOutros,1100098,Sem Fins Lucrativos,Outros,20,2192.566,11006,1102,11,RO
OcupOutros_SetorOutros,1100106,Outros,Outros,116,1849.3221551724139,11002,1101,11,RO
OcupOutros_SetorOutros,1100106,Privado,Outros,2735,2389.098409506398,11002,1101,11,RO
OcupOutros_SetorOutros,1100106,Publico,Outros,880,4117.741227272728,11002,1101,11,RO
OcupOutros_SetorOutros,1100106,Sem Fins Lucrativos,Outros,57,1775.2238596491227,11002,1101,11,RO
OcupOutros_SetorOutros,1100114,Outros,Outros,454,2461.36513215859,11004,1102,11,RO
OcupOutros_SetorOutros,1100114,Privado,Outros,8913,2857.214739145069,11004,1102,11,RO
OcupOutros_SetorOutros,1100114,Publico,Outros,1232,3968.0264610389618,11004,1102,11,RO
OcupOutros_SetorOutros,1100114,Sem Fins Lucrativos,Outros,217,2643.962488479263,11004,1102,11,RO
OcupOutros_SetorOutros,1100122,Outros,Outros,700,2196.9042571428567,11004,1102,11,RO
OcupOutros_SetorOutros,1100122,Privado,Outros,24358,2667.5768581164284,11004,1102,11,RO
OcupOutros_SetorOutros,1100122,Publico,Outros,2780,3894.2129460431674,11004,1102,11,RO
OcupOutros_SetorOutros,1100122,Sem Fins Lucrativos,Outros,882,2700.2924036281183,11004,1102,11,RO
OcupOutros_SetorOutros,1100130,Outros,Outros,380,2054.0983947368413,11003,1102,11,RO
OcupOutros_SetorOutros,1100130,Privado,Outros,2019,2157.908360574542,11003,1102,11,RO
OcupOutros_SetorOutros,1100130,Publico,Outros,783,3730.5662196679436,11003,1102,11,RO
OcupOutros_SetorOutros,1100130,Sem Fins Lucrativos,Outros,28,1808.497142857143,11003,1102,11,RO
OcupOutros_SetorOutros,1100148,Outros,Outros,123,2221.34081300813,11005,1102,11,RO
OcupOutros_SetorOutros,1100148,Privado,Outros,1201,2518.8734304746044,11005,1102,11,RO
OcupOutros_SetorOutros,1100148,Publico,Outros,454,4026.9885903083696,11005,1102,11,RO
OcupOutros_SetorOutros,1100148,Sem Fins Lucrativos,Outros,11,1801.080909090909,11005,1102,11,RO
OcupOutros_SetorOutros,1100155,Outros,Outros,274,2236.1162043795616,11004,1102,11,RO
OcupOutros_SetorOutros,1100155,Privado,Outros,3843,2500.8148165495704,11004,1102,11,RO
OcupOutros_SetorOutros,1100155,Publico,Outros,1192,4850.365964765098,11004,1102,11,RO
OcupOutros_SetorOutros,1100155,Sem Fins Lucrativos,Outros,113,2634.7249557522114,11004,1102,11,RO
OcupOutros_SetorOutros,1100189,Outros,Outros,692,2466.9742196531797,11007,1102,11,RO
OcupOutros_SetorOutros,1100189,Privado,Outros,7923,2621.4598523286645,11007,1102,11,RO
OcupOutros_SetorOutros,1100189,Publico,Outros,1047,4177.981661891118,11007,1102,11,RO
OcupOutros_SetorOutros,1100189,Sem Fins Lucrativos,Outros,74,3042.307162162162,11007,1102,11,RO
OcupOutros_SetorOutros,1100205,Outros,Outros,2304,2648.1228428819436,11001,1101,11,RO
OcupOutros_SetorOutros,1100205,Privado,Outros,73223,2820.271422367288,11001,1101,11,RO
OcupOutros_SetorOutros,1100205,Publico,Outros,51607,8593.298067897767,11001,1101,11,RO
OcupOutros_SetorOutros,1100205,Sem Fins Lucrativos,Outros,4458,2926.8395087483173,11001,1101,11,RO
OcupOutros_SetorOutros,1100254,Outros,Outros,279,2541.7906810035847,11004,1102,11,RO
OcupOutros_SetorOutros,1100254,Privado,Outros,1960,2421.0273214285726,11004,1102,11,RO
OcupOutros_SetorOutros,1100254,Publico,Outros,494,3401.9718421052626,11004,1102,11,RO
OcupOutros_SetorOutros,1100254,Sem Fins Lucrativos,Outros,50,2088.1518,11004,1102,11,RO
OcupOutros_SetorOutros,1100262,Outros,Outros,390,2589.8183333333336,11003,1102,11,RO
OcupOutros_SetorOutros,1100262,Privado,Outros,140,2587.499214285714,11003,1102,11,RO
OcupOutros_SetorOutros,1100262,Publico,Outros,235,3608.1074042553196,11003,1102,11,RO
OcupOutros_SetorOutros,1100262,Sem Fins Lucrativos,Outros,16,1683.26875,11003,1102,11,RO
OcupOutros_SetorOutros,1100288,Outros,Outros,447,2328.7910961968696,11006,1102,11,RO
OcupOutros_SetorOutros,1100288,Privado,Outros,10529,2441.314859910723,11006,1102,11,RO
OcupOutros_SetorOutros,1100288,Publico,Outros,1212,4500.07892739274,11006,1102,11,RO
OcupOutros_SetorOutros,1100288,Sem Fins Lucrativos,Outros,99,2350.960606060605,11006,1102,11,RO
OcupOutros_SetorOutros,1100296,Outros,Outros,288,2370.272083333334,11006,1102,11,RO
OcupOutros_SetorOutros,1100296,Privado,Outros,300,2631.4568000000004,11006,1102,11,RO
OcupOutros_SetorOutros,1100296,Publico,Outros,275,3637.3054545454547,11006,1102,11,RO
OcupOutros_SetorOutros,1100296,Sem Fins Lucrativos,Outros,8,1664.7025,11006,1102,11,RO
OcupOutros_SetorOutros,1100304,Outros,Outros,1214,2891.5343739703458,11007,1102,11,RO
OcupOutros_SetorOutros,1100304,Privado,Outros,21071,2964.9106558777476,11007,1102,11,RO
OcupOutros_SetorOutros,1100304,Publico,Outros,2460,4655.883617886178,11007,1102,11,RO
OcupOutros_SetorOutros,1100304,Sem Fins Lucrativos,Outros,511,2773.8184931506844,11007,1102,11,RO
OcupOutros_SetorOutros,1100320,Outros,Outros,326,2455.551257668712,11005,1102,11,RO
OcupOutros_SetorOutros,1100320,Privado,Outros,2433,2733.433127825729,11005,1102,11,RO
OcupOutros_SetorOutros,1100320,Publico,Outros,674,3529.4202077151335,11005,1102,11,RO
OcupOutros_SetorOutros,1100320,Sem Fins Lucrativos,Outros,42,1948.6057142857142,11005,1102,11,RO
OcupOutros_SetorOutros,1100338,Outros,Outros,266,2252.1162781954895,11001,1101,11,RO
OcupOutros_SetorOutros,1100338,Privado,Outros,947,2470.21101372756,11001,1101,11,RO
OcupOutros_SetorOutros,1100338,Publico,Outros,1021,3106.83320274241,11001,1101,11,RO
OcupOutros_SetorOutros,1100338,Sem Fins Lucrativos,Outros,35,2220.6565714285716,11001,1101,11,RO
OcupOutros_SetorOutros,1100346,Outros,Outros,139,2153.5453237410075,11005,1102,11,RO
OcupOutros_SetorOutros,1100346,Privado,Outros,525,2472.5195428571437,11005,1102,11,RO
OcupOutros_SetorOutros,1100346,Publico,Outros,427,3474.8094847775183,11005,1102,11,RO
OcupOutros_SetorOutros,1100346,Sem Fins Lucrativos,Outros,11,1905.9336363636364,11005,1102,11,RO
OcupOutros_SetorOutros,1100379,Outros,Outros,164,2379.957378048781,11006,1102,11,RO
OcupOutros_SetorOutros,1100379,Privado,Outros,461,2197.7960086767894,11006,1102,11,RO
OcupOutros_SetorOutros,1100379,Publico,Outros,469,3930.7305117270785,11006,1102,11,RO
OcupOutros_SetorOutros,1100379,Sem Fins Lucrativos,Outros,1,2395.83,11006,1102,11,RO
OcupOutros_SetorOutros,1100403,Outros,Outros,301,2291.10292358804,11003,1102,11,RO
OcupOutros_SetorOutros,1100403,Privado,Outros,649,2546.992342064716,11003,1102,11,RO
OcupOutros_SetorOutros,1100403,Publico,Outros,597,4189.617554438861,11003,1102,11,RO
OcupOutros_SetorOutros,1100403,Sem Fins Lucrativos,Outros,8,2066.26125,11003,1102,11,RO
OcupOutros_SetorOutros,1100452,Outros,Outros,242,2051.1642561983476,11001,1101,11,RO
OcupOutros_SetorOutros,1100452,Privado,Outros,2322,2449.9016623600332,11001,1101,11,RO
OcupOutros_SetorOutros,1100452,Publico,Outros,727,4057.8692159559832,11001,1101,11,RO
OcupOutros_SetorOutros,1100452,Sem Fins Lucrativos,Outros,25,2374.8563999999997,11001,1101,11,RO
OcupOutros_SetorOutros,1100502,Outros,Outros,62,2144.5811290322567,11006,1102,11,RO
OcupOutros_SetorOutros,1100502,Privado,Outros,356,2357.6239044943813,11006,1102,11,RO
OcupOutros_SetorOutros,1100502,Publico,Outros,253,3778.583241106719,11006,1102,11,RO
OcupOutros_SetorOutros,1100502,Sem Fins Lucrativos,Outros,38,5023.591052631578,11006,1102,11,RO
OcupOutros_SetorOutros,1100601,Outros,Outros,156,2379.5492307692307,11003,1102,11,RO
OcupOutros_SetorOutros,1100601,Privado,Outros,101,2720.1295049504956,11003,1102,11,RO
OcupOutros_SetorOutros,1100601,Publico,Outros,226,4044.5814601769903,11003,1102,11,RO
OcupOutros_SetorOutros,1100601,Sem Fins Lucrativos,Outros,4,1383.9075,11003,1102,11,RO
OcupOutros_SetorOutros,1100700,Outros,Outros,153,2201.253006535947,11001,1101,11,RO
OcupOutros_SetorOutros,1100700,Privado,Outros,316,2274.8117405063294,11001,1101,11,RO
OcupOutros_SetorOutros,1100700,Publico,Outros,495,3563.411535353535,11001,1101,11,RO
OcupOutros_SetorOutros,1100700,Sem Fins Lucrativos,Outros,1,2114.17,11001,1101,11,RO
OcupOutros_SetorOutros,1100809,Outros,Outros,327,2129.596758409786,11001,1101,11,RO
OcupOutros_SetorOutros,1100809,Privado,Outros,1442,2472.5199306518725,11001,1101,11,RO
OcupOutros_SetorOutros,1100809,Publico,Outros,999,3612.3902402402414,11001,1101,11,RO
OcupOutros_SetorOutros,1100809,Sem Fins Lucrativos,Outros,7,1283.6842857142856,11001,1101,11,RO
OcupOutros_SetorOutros,1100908,Outros,Outros,141,2374.9166666666674,11006,1102,11,RO
OcupOutros_SetorOutros,1100908,Privado,Outros,77,2996.425584415584,11006,1102,11,RO
OcupOutros_SetorOutros,1100908,Publico,Outros,189,2390.637724867724,11006,1102,11,RO
OcupOutros_SetorOutros,1100924,Outros,Outros,824,3174.863580097088,11007,1102,11,RO
OcupOutros_SetorOutros,1100924,Privado,Outros,1421,2700.1984025334264,11007,1102,11,RO
OcupOutros_SetorOutros,1100924,Publico,Outros,541,4712.7803327171905,11007,1102,11,RO
OcupOutros_SetorOutros,1100924,Sem Fins Lucrativos,Outros,5,1555.328,11007,1102,11,RO
OcupOutros_SetorOutros,1100940,Outros,Outros,181,2416.538453038673,11001,1101,11,RO
OcupOutros_SetorOutros,1100940,Privado,Outros,877,2299.5667046750286,11001,1101,11,RO
OcupOutros_SetorOutros,1100940,Publico,Outros,470,4526.83636170213,11001,1101,11,RO
OcupOutros_SetorOutros,1100940,Sem Fins Lucrativos,Outros,160,2047.1740625,11001,1101,11,RO
OcupOutros_SetorOutros,1101005,Outros,Outros,83,2273.6087951807235,11004,1102,11,RO
OcupOutros_SetorOutros,1101005,Privado,Outros,274,2200.89605839416,11004,1102,11,RO
OcupOutros_SetorOutros,1101005,Publico,Outros,414,3212.3983091787436,11004,1102,11,RO
OcupOutros_SetorOutros,1101005,Sem Fins Lucrativos,Outros,7,1874.8485714285714,11004,1102,11,RO
OcupOutros_SetorOutros,1101104,Outros,Outros,139,2649.77654676259,11001,1101,11,RO
OcupOutros_SetorOutros,1101104,Privado,Outros,982,2815.2871690427714,11001,1101,11,RO
OcupOutros_SetorOutros,1101104,Publico,Outros,356,3321.977191011236,11001,1101,11,RO
OcupOutros_SetorOutros,1101104,Sem Fins Lucrativos,Outros,5,1581.4660000000001,11001,1101,11,RO
OcupOutros_SetorOutros,1101203,Outros,Outros,59,2116.482203389831,11006,1102,11,RO
OcupOutros_SetorOutros,1101203,Privado,Outros,739,2238.301190798375,11006,1102,11,RO
OcupOutros_SetorOutros,1101203,Publico,Outros,294,3249.3593197278906,11006,1102,11,RO
OcupOutros_SetorOutros,1101203,Sem Fins Lucrativos,Outros,7,2214.764285714286,11006,1102,11,RO
OcupOutros_SetorOutros,1101302,Outros,Outros,42,2012.80880952381,11004,1102,11,RO
OcupOutros_SetorOutros,1101302,Privado,Outros,705,2337.80314893617,11004,1102,11,RO
OcupOutros_SetorOutros,1101302,Publico,Outros,237,3970.8741350210958,11004,1102,11,RO
OcupOutros_SetorOutros,1101302,Sem Fins Lucrativos,Outros,75,2550.6103999999996,11004,1102,11,RO
OcupOutros_SetorOutros,1101401,Outros,Outros,116,2330.281379310344,11003,1102,11,RO
OcupOutros_SetorOutros,1101401,Privado,Outros,582,2450.7278865979374,11003,1102,11,RO
OcupOutros_SetorOutros,1101401,Publico,Outros,444,3645.5737387387394,11003,1102,11,RO
OcupOutros_SetorOutros,1101401,Sem Fins Lucrativos,Outros,9,1712.108888888889,11003,1102,11,RO
OcupOutros_SetorOutros,1101435,Outros,Outros,17,1848.6488235294116,11004,1102,11,RO
OcupOutros_SetorOutros,1101435,Privado,Outros,215,1988.565906976744,11004,1102,11,RO
OcupOutros_SetorOutros,1101435,Publico,Outros,233,2879.610729613734,11004,1102,11,RO
OcupOutros_SetorOutros,1101435,Sem Fins Lucrativos,Outros,7,1990.077142857143,11004,1102,11,RO
OcupOutros_SetorOutros,1101450,Outros,Outros,209,2811.0391866028717,11007,1102,11,RO
OcupOutros_SetorOutros,1101450,Privado,Outros,266,3011.75469924812,11007,1102,11,RO
OcupOutros_SetorOutros,1101450,Publico,Outros,162,3993.0945679012348,11007,1102,11,RO
OcupOutros_SetorOutros,1101450,Sem Fins Lucrativos,Outros,3,1637.5566666666666,11007,1102,11,RO
OcupOutros_SetorOutros,1101468,Outros,Outros,319,2763.3105329153614,11008,1102,11,RO
OcupOutros_SetorOutros,1101468,Privado,Outros,107,2825.7328971962615,11008,1102,11,RO
OcupOutros_SetorOutros,1101468,Publico,Outros,234,4344.678205128205,11008,1102,11,RO
OcupOutros_SetorOutros,1101468,Sem Fins Lucrativos,Outros,3,2583.9733333333334,11008,1102,11,RO
OcupOutros_SetorOutros,1101476,Outros,Outros,142,2792.571690140846,11007,1102,11,RO
OcupOutros_SetorOutros,1101476,Privado,Outros,47,2685.8614893617014,11007,1102,11,RO
OcupOutros_SetorOutros,1101476,Publico,Outros,181,3978.610939226518,11007,1102,11,RO
OcupOutros_SetorOutros,1101476,Sem Fins Lucrativos,Outros,2,1644.095,11007,1102,11,RO
OcupOutros_SetorOutros,1101484,Outros,Outros,88,2880.8368181818173,11007,1102,11,RO
OcupOutros_SetorOutros,1101484,Privado,Outros,194,2188.786907216496,11007,1102,11,RO
OcupOutros_SetorOutros,1101484,Publico,Outros,201,3369.9229353233827,11007,1102,11,RO
OcupOutros_SetorOutros,1101484,Sem Fins Lucrativos,Outros,3,1548.6666666666667,11007,1102,11,RO
OcupOutros_SetorOutros,1101492,Outros,Outros,336,2548.785654761906,11002,1101,11,RO
OcupOutros_SetorOutros,1101492,Privado,Outros,869,2382.1891944764106,11002,1101,11,RO
OcupOutros_SetorOutros,1101492,Publico,Outros,388,5074.1398711340225,11002,1101,11,RO
OcupOutros_SetorOutros,1101492,Sem Fins Lucrativos,Outros,39,3101.367692307692,11002,1101,11,RO
OcupOutros_SetorOutros,1101500,Outros,Outros,106,2383.1188679245292,11005,1102,11,RO
OcupOutros_SetorOutros,1101500,Privado,Outros,617,2577.209351701783,11005,1102,11,RO
OcupOutros_SetorOutros,1101500,Publico,Outros,446,3122.857421524664,11005,1102,11,RO
OcupOutros_SetorOutros,1101500,Sem Fins Lucrativos,Outros,10,2235.459,11005,1102,11,RO
OcupOutros_SetorOutros,1101559,Outros,Outros,29,2061.6965517241374,11004,1102,11,RO
OcupOutros_SetorOutros,1101559,Privado,Outros,201,2222.025074626866,11004,1102,11,RO
OcupOutros_SetorOutros,1101559,Publico,Outros,142,3180.916901408449,11004,1102,11,RO
OcupOutros_SetorOutros,1101559,Sem Fins Lucrativos,Outros,2,1750.7150000000001,11004,1102,11,RO
OcupOutros_SetorOutros,1101609,Outros,Outros,202,2248.14099009901,11004,1102,11,RO
OcupOutros_SetorOutros,1101609,Privado,Outros,172,2414.939593023256,11004,1102,11,RO
OcupOutros_SetorOutros,1101609,Publico,Outros,336,3397.697886904762,11004,1102,11,RO
OcupOutros_SetorOutros,1101609,Sem Fins Lucrativos,Outros,1,1572.16,11004,1102,11,RO
OcupOutros_SetorOutros,1101708,Outros,Outros,67,2110.644776119403,11004,1102,11,RO
OcupOutros_SetorOutros,1101708,Privado,Outros,847,2105.293943329398,11004,1102,11,RO
OcupOutros_SetorOutros,1101708,Publico,Outros,402,3351.051592039802,11004,1102,11,RO
OcupOutros_SetorOutros,1101708,Sem Fins Lucrativos,Outros,17,1788.235882352941,11004,1102,11,RO
OcupOutros_SetorOutros,1101757,Outros,Outros,73,2049.581780821918,11003,1102,11,RO
OcupOutros_SetorOutros,1101757,Privado,Outros,279,2152.6622580645158,11003,1102,11,RO
OcupOutros_SetorOutros,1101757,Publico,Outros,277,2958.4645848375453,11003,1102,11,RO
OcupOutros_SetorOutros,1101757,Sem Fins Lucrativos,Outros,6,1797.97,11003,1102,11,RO
OcupOutros_SetorOutros,1101807,Outros,Outros,62,1972.792580645161,11004,1102,11,RO
OcupOutros_SetorOutros,1101807,Privado,Outros,256,2024.8835546874986,11004,1102,11,RO
OcupOutros_SetorOutros,1101807,Publico,Outros,329,2853.682279635258,11004,1102,11,RO
OcupOutros_SetorOutros,1101807,Sem Fins Lucrativos,Outros,23,2774.593913043478,11004,1102,11,RO
OcupOutros_SetorOutros,1200013,Outros,Outros,150,1793.3019333333336,12004,1202,12,AC
OcupOutros_SetorOutros,1200013,Privado,Outros,563,2193.489769094139,12004,1202,12,AC
OcupOutros_SetorOutros,1200013,Publico,Outros,236,5522.333432203392,12004,1202,12,AC
OcupOutros_SetorOutros,1200013,Sem Fins Lucrativos,Outros,4,2041.15,12004,1202,12,AC
OcupOutros_SetorOutros,1200054,Outros,Outros,21,2307.9923809523807,12005,1202,12,AC
OcupOutros_SetorOutros,1200054,Privado,Outros,166,2170.130301204819,12005,1202,12,AC
OcupOutros_SetorOutros,1200054,Publico,Outros,293,4190.977747440271,12005,1202,12,AC
OcupOutros_SetorOutros,1200054,Sem Fins Lucrativos,Outros,3,1438.1466666666668,12005,1202,12,AC
OcupOutros_SetorOutros,1200104,Outros,Outros,190,2038.0752105263152,12005,1202,12,AC
OcupOutros_SetorOutros,1200104,Privado,Outros,2102,2092.0861322549963,12005,1202,12,AC
OcupOutros_SetorOutros,1200104,Publico,Outros,640,4615.14971875,12005,1202,12,AC
OcupOutros_SetorOutros,1200104,Sem Fins Lucrativos,Outros,49,2732.7324489795915,12005,1202,12,AC
OcupOutros_SetorOutros,1200138,Outros,Outros,165,1952.2078181818188,12004,1202,12,AC
OcupOutros_SetorOutros,1200138,Privado,Outros,1088,1902.6627113970592,12004,1202,12,AC
OcupOutros_SetorOutros,1200138,Publico,Outros,162,4971.300802469136,12004,1202,12,AC
OcupOutros_SetorOutros,1200179,Outros,Outros,115,2041.0953913043481,12004,1202,12,AC
OcupOutros_SetorOutros,1200179,Privado,Outros,184,2334.361358695653,12004,1202,12,AC
OcupOutros_SetorOutros,1200179,Publico,Outros,296,4646.7298986486485,12004,1202,12,AC
OcupOutros_SetorOutros,1200179,Sem Fins Lucrativos,Outros,2,1418.1599999999999,12004,1202,12,AC
OcupOutros_SetorOutros,1200203,Outros,Outros,165,2035.0519393939396,12001,1201,12,AC
OcupOutros_SetorOutros,1200203,Privado,Outros,6710,2132.1818926974665,12001,1201,12,AC
OcupOutros_SetorOutros,1200203,Publico,Outros,2748,3617.29463973799,12001,1201,12,AC
OcupOutros_SetorOutros,1200203,Sem Fins Lucrativos,Outros,407,2515.1240786240796,12001,1201,12,AC
OcupOutros_SetorOutros,1200252,Outros,Outros,26,1900.3280769230769,12005,1202,12,AC
OcupOutros_SetorOutros,1200252,Privado,Outros,1762,2181.923847900113,12005,1202,12,AC
OcupOutros_SetorOutros,1200252,Publico,Outros,416,9394.302740384614,12005,1202,12,AC
OcupOutros_SetorOutros,1200252,Sem Fins Lucrativos,Outros,23,1515.7508695652177,12005,1202,12,AC
OcupOutros_SetorOutros,1200302,Outros,Outros,99,2118.788383838384,12002,1201,12,AC
OcupOutros_SetorOutros,1200302,Privado,Outros,1216,1806.7343256578952,12002,1201,12,AC
OcupOutros_SetorOutros,1200302,Publico,Outros,872,3369.18872706422,12002,1201,12,AC
OcupOutros_SetorOutros,1200302,Sem Fins Lucrativos,Outros,26,2540.8023076923077,12002,1201,12,AC
OcupOutros_SetorOutros,1200328,Outros,Outros,1,1676.7,12002,1201,12,AC
OcupOutros_SetorOutros,1200328,Privado,Outros,32,2124.1028125000003,12002,1201,12,AC
OcupOutros_SetorOutros,1200328,Publico,Outros,455,2841.115340659342,12002,1201,12,AC
OcupOutros_SetorOutros,1200336,Outros,Outros,9,1590.9155555555556,12001,1201,12,AC
OcupOutros_SetorOutros,1200336,Privado,Outros,331,1814.20749244713,12001,1201,12,AC
OcupOutros_SetorOutros,1200336,Publico,Outros,449,4262.559287305123,12001,1201,12,AC
OcupOutros_SetorOutros,1200336,Sem Fins Lucrativos,Outros,5,1455.844,12001,1201,12,AC
OcupOutros_SetorOutros,1200344,Outros,Outros,23,1928.1847826086957,12003,1202,12,AC
OcupOutros_SetorOutros,1200344,Privado,Outros,222,2493.598423423424,12003,1202,12,AC
OcupOutros_SetorOutros,1200344,Publico,Outros,266,4451.664586466164,12003,1202,12,AC
OcupOutros_SetorOutros,1200344,Sem Fins Lucrativos,Outros,1,1412.0,12003,1202,12,AC
OcupOutros_SetorOutros,1200351,Outros,Outros,7,1951.4,12001,1201,12,AC
OcupOutros_SetorOutros,1200351,Privado,Outros,81,2297.3686419753085,12001,1201,12,AC
OcupOutros_SetorOutros,1200351,Publico,Outros,581,3604.3262306368338,12001,1201,12,AC
OcupOutros_SetorOutros,1200385,Outros,Outros,247,1824.1088259109306,12004,1202,12,AC
OcupOutros_SetorOutros,1200385,Privado,Outros,1948,2020.853506160165,12004,1202,12,AC
OcupOutros_SetorOutros,1200385,Publico,Outros,334,3485.3083233532925,12004,1202,12,AC
OcupOutros_SetorOutros,1200385,Sem Fins Lucrativos,Outros,20,2241.8095000000003,12004,1202,12,AC
OcupOutros_SetorOutros,1200393,Outros,Outros,5,1999.0240000000001,12001,1201,12,AC
OcupOutros_SetorOutros,1200393,Privado,Outros,39,2113.401794871795,12001,1201,12,AC
OcupOutros_SetorOutros,1200393,Publico,Outros,544,3547.549944852941,12001,1201,12,AC
OcupOutros_SetorOutros,1200393,Sem Fins Lucrativos,Outros,2,1813.9,12001,1201,12,AC
OcupOutros_SetorOutros,1200401,Outros,Outros,2314,2045.0418280034569,12004,1202,12,AC
OcupOutros_SetorOutros,1200401,Privado,Outros,57371,2373.3993636157643,12004,1202,12,AC
OcupOutros_SetorOutros,1200401,Publico,Outros,41894,6704.76875089512,12004,1202,12,AC
OcupOutros_SetorOutros,1200401,Sem Fins Lucrativos,Outros,2547,3491.1872948566934,12004,1202,12,AC
OcupOutros_SetorOutros,1200427,Outros,Outros,82,2383.716951219512,12001,1201,12,AC
OcupOutros_SetorOutros,1200427,Privado,Outros,60,2236.4244999999996,12001,1201,12,AC
OcupOutros_SetorOutros,1200427,Publico,Outros,1338,3299.196420029895,12001,1201,12,AC
OcupOutros_SetorOutros,1200427,Sem Fins Lucrativos,Outros,2,1425.075,12001,1201,12,AC
OcupOutros_SetorOutros,1200435,Privado,Outros,20,2593.3365,12003,1202,12,AC
OcupOutros_SetorOutros,1200435,Publico,Outros,437,1786.9615331807786,12003,1202,12,AC
OcupOutros_SetorOutros,1200450,Outros,Outros,497,2078.8879879275646,12004,1202,12,AC
OcupOutros_SetorOutros,1200450,Privado,Outros,1889,2132.267136050821,12004,1202,12,AC
OcupOutros_SetorOutros,1200450,Publico,Outros,767,3187.0797653194268,12004,1202,12,AC
OcupOutros_SetorOutros,1200450,Sem Fins Lucrativos,Outros,40,1712.5337499999998,12004,1202,12,AC
OcupOutros_SetorOutros,1200500,Outros,Outros,395,1860.2575443037974,12003,1202,12,AC
OcupOutros_SetorOutros,1200500,Privado,Outros,1961,2122.276007139214,12003,1202,12,AC
OcupOutros_SetorOutros,1200500,Publico,Outros,839,4205.239189511323,12003,1202,12,AC
